rating_id,ride_id,user_rating,driver_rating,feedback_text
RT_93224,R_93224,4.5,4.2,
RT_93225,R_93225,4.4,4.3,
RT_93226,R_93226,4.9,5.0,
RT_93227,R_93227,4.5,3.8,
RT_93228,R_93228,4.0,4.0,
RT_93230,R_93230,4.0,3.7,
RT_93231,R_93231,4.2,4.5,
RT_93232,R_93232,4.8,4.1,
RT_93233,R_93233,4.6,4.8,
RT_93234,R_93234,4.7,4.2,
RT_93235,R_93235,3.8,3.7,
RT_93236,R_93236,4.4,4.4,
RT_93238,R_93238,4.0,4.6,
RT_93241,R_93241,4.3,4.0,
RT_93242,R_93242,4.7,3.9,
RT_93245,R_93245,4.8,4.8,
RT_93246,R_93246,4.2,3.8,
RT_93247,R_93247,4.8,3.9,
RT_93249,R_93249,3.7,4.7,
RT_93250,R_93250,4.2,5.0,
RT_93251,R_93251,4.2,4.5,
RT_93252,R_93252,4.4,4.6,
RT_93254,R_93254,4.3,3.9,
RT_93255,R_93255,4.9,4.1,
RT_93257,R_93257,4.4,3.8,
RT_93259,R_93259,3.9,4.5,
RT_93260,R_93260,4.7,3.5,
RT_93261,R_93261,3.6,4.3,
RT_93262,R_93262,4.7,3.8,
RT_93265,R_93265,4.9,3.6,
RT_93266,R_93266,4.0,3.5,
RT_93267,R_93267,4.5,4.6,
RT_93268,R_93268,4.3,5.0,
RT_93269,R_93269,4.6,4.0,
RT_93272,R_93272,4.5,4.4,
RT_93273,R_93273,4.7,3.6,
RT_93274,R_93274,4.6,4.6,
RT_93275,R_93275,4.2,4.8,
RT_93277,R_93277,4.3,4.9,
RT_93279,R_93279,3.6,4.2,
RT_93280,R_93280,3.7,4.8,
RT_93282,R_93282,4.6,3.6,
RT_93283,R_93283,4.6,3.8,
RT_93284,R_93284,4.8,4.3,
RT_93288,R_93288,4.7,5.0,
RT_93290,R_93290,3.5,3.7,
RT_93291,R_93291,4.6,4.8,
RT_93292,R_93292,4.8,4.4,
RT_93293,R_93293,4.4,4.7,
RT_93294,R_93294,4.6,3.6,
RT_93295,R_93295,3.8,4.4,
RT_93296,R_93296,4.0,4.5,
RT_93297,R_93297,4.2,3.6,
RT_93298,R_93298,4.9,4.6,
RT_93299,R_93299,3.6,4.5,
RT_93300,R_93300,4.4,4.3,
RT_93301,R_93301,4.4,3.6,
RT_93308,R_93308,3.6,4.4,
RT_93309,R_93309,3.8,4.3,
RT_93310,R_93310,4.6,3.7,
RT_93311,R_93311,4.7,4.2,
RT_93312,R_93312,4.3,3.6,
RT_93314,R_93314,4.1,4.1,
RT_93317,R_93317,3.8,4.9,
RT_93318,R_93318,4.5,3.9,
RT_93319,R_93319,4.8,3.8,
RT_93320,R_93320,3.9,3.9,
RT_93322,R_93322,3.8,4.0,
RT_93324,R_93324,3.5,4.4,
RT_93325,R_93325,3.9,3.6,
RT_93326,R_93326,3.6,4.8,
RT_93327,R_93327,4.3,4.2,
RT_93328,R_93328,4.2,4.2,
RT_93329,R_93329,4.5,4.5,
RT_93330,R_93330,3.9,3.7,
RT_93331,R_93331,4.8,4.0,
RT_93332,R_93332,4.1,4.4,
RT_93333,R_93333,3.9,4.1,
RT_93334,R_93334,4.4,4.4,
RT_93335,R_93335,3.7,4.4,
RT_93336,R_93336,4.1,3.8,
RT_93338,R_93338,4.2,4.7,
RT_93340,R_93340,4.6,3.6,
RT_93342,R_93342,4.1,3.8,
RT_93343,R_93343,4.5,3.6,
RT_93344,R_93344,4.2,4.1,
RT_93345,R_93345,4.1,4.3,
RT_93350,R_93350,4.0,4.8,
RT_93351,R_93351,3.9,3.6,
RT_93352,R_93352,4.5,4.6,
RT_93355,R_93355,4.9,3.6,
RT_93356,R_93356,3.8,4.2,
RT_93357,R_93357,4.6,4.1,
RT_93361,R_93361,4.4,4.7,
RT_93362,R_93362,4.8,4.0,
RT_93366,R_93366,3.9,4.5,
RT_93367,R_93367,4.2,4.5,
RT_93368,R_93368,4.2,4.1,
RT_93370,R_93370,4.1,5.0,
RT_93373,R_93373,4.9,4.5,
RT_93374,R_93374,4.4,4.7,
RT_93375,R_93375,4.9,4.9,
RT_93378,R_93378,4.8,4.6,
RT_93379,R_93379,3.9,3.7,
RT_93380,R_93380,3.9,5.0,
RT_93381,R_93381,4.6,3.6,
RT_93384,R_93384,4.2,3.8,
RT_93385,R_93385,4.3,4.9,
RT_93386,R_93386,4.0,3.8,
RT_93388,R_93388,3.6,4.3,
RT_93389,R_93389,4.3,4.3,
RT_93390,R_93390,4.0,3.8,
RT_93392,R_93392,4.8,4.5,
RT_93393,R_93393,3.5,3.9,
RT_93394,R_93394,4.0,4.5,
RT_93395,R_93395,4.0,4.4,
RT_93396,R_93396,3.6,4.1,
RT_93398,R_93398,3.6,4.3,
RT_93399,R_93399,4.6,3.9,
RT_93400,R_93400,4.8,3.7,
RT_93401,R_93401,3.9,3.9,
RT_93402,R_93402,4.6,3.7,
RT_93404,R_93404,4.0,3.6,
RT_93405,R_93405,4.3,4.7,
RT_93406,R_93406,3.7,3.6,
RT_93407,R_93407,4.7,3.8,
RT_93408,R_93408,4.3,4.0,
RT_93410,R_93410,3.8,4.7,
RT_93413,R_93413,4.2,4.0,
RT_93415,R_93415,3.7,3.7,
RT_93416,R_93416,4.7,4.1,
RT_93417,R_93417,4.1,4.8,
RT_93418,R_93418,4.7,4.6,
RT_93419,R_93419,4.9,4.8,
RT_93421,R_93421,4.4,3.9,
RT_93422,R_93422,4.8,4.5,
RT_93423,R_93423,4.9,4.9,
RT_93428,R_93428,3.8,4.5,
RT_93429,R_93429,3.6,4.2,
RT_93430,R_93430,4.1,4.7,
RT_93431,R_93431,4.5,4.8,
RT_93433,R_93433,4.6,3.6,
RT_93434,R_93434,4.2,4.5,
RT_93435,R_93435,4.9,3.9,
RT_93436,R_93436,4.3,4.9,
RT_93437,R_93437,3.7,4.5,
RT_93438,R_93438,5.0,3.6,
RT_93439,R_93439,3.9,3.5,
RT_93441,R_93441,4.4,4.9,
RT_93443,R_93443,4.6,3.6,
RT_93444,R_93444,4.7,4.3,
RT_93448,R_93448,4.4,4.9,
RT_93449,R_93449,4.1,4.6,
RT_93450,R_93450,5.0,3.7,
RT_93451,R_93451,4.4,4.0,
RT_93452,R_93452,4.9,4.0,
RT_93453,R_93453,4.1,3.6,
RT_93454,R_93454,3.7,4.9,
RT_93455,R_93455,4.7,4.1,
RT_93456,R_93456,4.4,4.4,
RT_93457,R_93457,4.4,4.5,
RT_93459,R_93459,4.5,3.7,
RT_93460,R_93460,3.7,5.0,
RT_93462,R_93462,3.8,4.5,
RT_93463,R_93463,3.9,4.5,
RT_93464,R_93464,4.8,4.9,
RT_93465,R_93465,3.9,4.7,
RT_93466,R_93466,3.6,5.0,
RT_93468,R_93468,4.9,4.9,
RT_93469,R_93469,4.7,3.8,
RT_93471,R_93471,4.8,4.9,
RT_93472,R_93472,3.7,3.8,
RT_93473,R_93473,4.3,3.5,
RT_93476,R_93476,4.4,5.0,
RT_93477,R_93477,4.8,4.7,
RT_93478,R_93478,4.1,5.0,
RT_93479,R_93479,4.7,4.1,
RT_93480,R_93480,4.2,4.8,
RT_93481,R_93481,4.0,4.8,
RT_93482,R_93482,3.7,3.8,
RT_93483,R_93483,3.5,4.0,
RT_93484,R_93484,4.5,4.8,
RT_93486,R_93486,4.2,3.6,
RT_93487,R_93487,4.1,5.0,
RT_93488,R_93488,4.2,4.6,
RT_93489,R_93489,4.5,3.7,
RT_93490,R_93490,4.3,3.6,
RT_93491,R_93491,4.0,4.5,
RT_93492,R_93492,4.0,4.8,
RT_93493,R_93493,4.4,4.1,
RT_93495,R_93495,3.8,4.1,
RT_93496,R_93496,4.8,3.9,
RT_93497,R_93497,4.4,4.2,
RT_93498,R_93498,4.3,4.1,
RT_93499,R_93499,4.8,4.6,
RT_93500,R_93500,4.0,3.8,
RT_93501,R_93501,4.3,3.7,
RT_93503,R_93503,3.7,4.4,
RT_93504,R_93504,4.0,4.5,
RT_93507,R_93507,4.3,4.2,
RT_93508,R_93508,4.5,4.7,
RT_93509,R_93509,4.9,4.4,
RT_93510,R_93510,3.7,4.4,
RT_93511,R_93511,3.6,4.2,
RT_93513,R_93513,3.5,4.5,
RT_93515,R_93515,4.1,3.8,
RT_93516,R_93516,5.0,3.7,
RT_93517,R_93517,3.8,4.7,
RT_93518,R_93518,4.6,3.7,
RT_93520,R_93520,4.9,4.9,
RT_93522,R_93522,4.2,3.5,
RT_93524,R_93524,3.7,4.7,
RT_93525,R_93525,4.7,4.8,
RT_93526,R_93526,4.5,4.3,
RT_93527,R_93527,3.7,4.1,
RT_93528,R_93528,4.7,4.5,
RT_93530,R_93530,4.3,4.2,
RT_93531,R_93531,5.0,3.9,
RT_93532,R_93532,4.3,4.7,
RT_93533,R_93533,4.3,4.4,
RT_93534,R_93534,4.6,4.8,
RT_93536,R_93536,4.1,3.8,
RT_93537,R_93537,4.5,3.9,
RT_93538,R_93538,4.2,4.6,
RT_93540,R_93540,4.5,4.5,
RT_93541,R_93541,4.6,4.1,
RT_93542,R_93542,3.9,4.5,
RT_93543,R_93543,3.5,4.4,
RT_93547,R_93547,3.5,4.4,
RT_93548,R_93548,3.6,5.0,
RT_93549,R_93549,4.4,4.6,
RT_93552,R_93552,4.9,3.6,
RT_93555,R_93555,5.0,4.3,
RT_93557,R_93557,3.8,4.7,
RT_93558,R_93558,4.1,4.6,
RT_93559,R_93559,3.8,4.4,
RT_93560,R_93560,4.6,3.7,
RT_93564,R_93564,3.6,5.0,
RT_93567,R_93567,3.8,4.2,
RT_93568,R_93568,4.2,4.5,
RT_93569,R_93569,4.7,4.4,
RT_93571,R_93571,4.8,4.2,
RT_93573,R_93573,4.8,4.7,
RT_93574,R_93574,4.6,3.5,
RT_93575,R_93575,4.3,4.2,
RT_93576,R_93576,4.3,3.5,
RT_93577,R_93577,4.4,3.9,
RT_93578,R_93578,4.5,4.3,
RT_93579,R_93579,4.2,3.6,
RT_93581,R_93581,4.6,4.0,
RT_93584,R_93584,4.5,4.0,
RT_93585,R_93585,4.7,4.7,
RT_93586,R_93586,4.5,4.0,
RT_93588,R_93588,4.8,4.7,
RT_93589,R_93589,4.1,3.6,
RT_93591,R_93591,4.9,4.2,
RT_93592,R_93592,4.7,4.4,
RT_93593,R_93593,4.8,3.7,
RT_93597,R_93597,3.5,4.0,
RT_93598,R_93598,3.9,4.0,
RT_93599,R_93599,3.8,4.0,
RT_93600,R_93600,3.8,4.1,
RT_93601,R_93601,4.3,4.2,
RT_93602,R_93602,4.4,4.8,
RT_93607,R_93607,4.0,4.4,
RT_93608,R_93608,3.5,4.2,
RT_93609,R_93609,4.2,4.7,
RT_93612,R_93612,4.2,4.5,
RT_93614,R_93614,4.4,4.6,
RT_93615,R_93615,4.1,4.8,
RT_93616,R_93616,4.4,4.8,
RT_93617,R_93617,3.7,4.4,
RT_93618,R_93618,3.9,3.8,
RT_93620,R_93620,4.7,4.2,
RT_93621,R_93621,3.8,4.3,
RT_93622,R_93622,4.9,4.5,
RT_93623,R_93623,4.3,3.9,
RT_93625,R_93625,4.5,4.4,
RT_93626,R_93626,4.9,4.7,
RT_93627,R_93627,3.6,4.3,
RT_93630,R_93630,4.7,3.5,
RT_93631,R_93631,4.7,4.0,
RT_93632,R_93632,4.8,4.0,
RT_93633,R_93633,4.6,4.0,
RT_93636,R_93636,3.7,4.5,
RT_93637,R_93637,3.8,4.7,
RT_93638,R_93638,3.7,4.0,
RT_93639,R_93639,3.8,4.9,
RT_93640,R_93640,4.2,3.7,
RT_93641,R_93641,4.9,3.9,
RT_93642,R_93642,3.6,4.1,
RT_93643,R_93643,4.3,4.8,
RT_93644,R_93644,3.8,5.0,
RT_93645,R_93645,4.8,3.9,
RT_93646,R_93646,4.4,4.3,
RT_93647,R_93647,5.0,4.7,
RT_93648,R_93648,4.4,4.9,
RT_93650,R_93650,4.9,4.0,
RT_93651,R_93651,3.7,4.8,
RT_93652,R_93652,4.5,4.8,
RT_93653,R_93653,4.4,4.9,
RT_93654,R_93654,3.9,4.1,
RT_93655,R_93655,4.6,4.4,
RT_93656,R_93656,4.1,4.7,
RT_93660,R_93660,5.0,4.6,
RT_93661,R_93661,4.6,3.6,
RT_93662,R_93662,3.9,3.8,
RT_93663,R_93663,4.5,4.3,
RT_93664,R_93664,4.8,4.4,
RT_93665,R_93665,3.5,3.6,
RT_93666,R_93666,4.1,4.3,
RT_93667,R_93667,4.3,4.4,
RT_93668,R_93668,5.0,3.7,
RT_93672,R_93672,4.2,4.7,
RT_93673,R_93673,4.9,3.8,
RT_93674,R_93674,4.6,4.3,
RT_93676,R_93676,4.9,4.2,
RT_93677,R_93677,4.2,4.5,
RT_93678,R_93678,3.5,4.8,
RT_93679,R_93679,4.5,4.8,
RT_93681,R_93681,5.0,4.0,
RT_93683,R_93683,5.0,4.6,
RT_93684,R_93684,4.5,4.7,
RT_93686,R_93686,4.0,4.3,
RT_93689,R_93689,4.8,4.9,
RT_93690,R_93690,4.8,4.9,
RT_93691,R_93691,4.8,4.6,
RT_93692,R_93692,3.8,3.9,
RT_93693,R_93693,4.3,5.0,
RT_93694,R_93694,4.9,4.5,
RT_93696,R_93696,3.5,3.7,
RT_93697,R_93697,3.7,4.5,
RT_93698,R_93698,3.9,4.5,
RT_93699,R_93699,3.8,4.3,
RT_93701,R_93701,3.7,4.2,
RT_93704,R_93704,4.6,3.6,
RT_93705,R_93705,3.6,3.5,
RT_93706,R_93706,4.6,4.2,
RT_93707,R_93707,3.7,4.8,
RT_93709,R_93709,4.6,4.4,
RT_93710,R_93710,4.1,4.0,
RT_93711,R_93711,4.1,3.9,
RT_93712,R_93712,3.6,3.8,
RT_93713,R_93713,4.7,3.7,
RT_93714,R_93714,3.7,3.6,
RT_93715,R_93715,4.7,3.7,
RT_93716,R_93716,4.3,4.4,
RT_93717,R_93717,4.7,3.5,
RT_93719,R_93719,4.0,4.1,
RT_93721,R_93721,3.5,3.5,
RT_93723,R_93723,4.4,4.8,
RT_93727,R_93727,3.6,4.7,
RT_93728,R_93728,4.4,4.8,
RT_93729,R_93729,3.9,3.6,
RT_93730,R_93730,4.8,3.7,
RT_93731,R_93731,4.0,4.7,
RT_93732,R_93732,4.2,3.9,
RT_93733,R_93733,4.9,4.0,
RT_93734,R_93734,3.7,4.8,
RT_93735,R_93735,3.7,4.1,
RT_93736,R_93736,3.7,4.9,
RT_93737,R_93737,4.3,4.0,
RT_93739,R_93739,4.7,3.9,
RT_93740,R_93740,4.0,3.7,
RT_93742,R_93742,3.8,4.1,
RT_93743,R_93743,4.6,3.6,
RT_93744,R_93744,3.8,4.2,
RT_93747,R_93747,4.4,4.7,
RT_93748,R_93748,3.7,3.6,
RT_93750,R_93750,4.6,3.5,
RT_93751,R_93751,4.3,4.8,
RT_93752,R_93752,3.7,4.4,
RT_93753,R_93753,4.4,3.9,
RT_93755,R_93755,4.5,4.9,
RT_93756,R_93756,4.5,4.2,
RT_93757,R_93757,3.7,4.4,
RT_93758,R_93758,4.0,4.9,
RT_93759,R_93759,4.3,4.5,
RT_93761,R_93761,4.8,3.7,
RT_93762,R_93762,3.8,3.9,
RT_93763,R_93763,4.7,4.6,
RT_93764,R_93764,4.8,4.1,
RT_93765,R_93765,3.9,4.7,
RT_93766,R_93766,3.7,3.6,
RT_93767,R_93767,5.0,3.6,
RT_93768,R_93768,3.7,4.0,
RT_93769,R_93769,3.6,4.1,
RT_93770,R_93770,3.7,3.9,
RT_93772,R_93772,4.9,4.0,
RT_93774,R_93774,4.0,3.9,
RT_93775,R_93775,4.6,4.9,
RT_93776,R_93776,3.9,3.6,
RT_93777,R_93777,4.4,4.0,
RT_93778,R_93778,4.8,4.9,
RT_93779,R_93779,3.9,4.9,
RT_93780,R_93780,4.9,5.0,
RT_93781,R_93781,3.5,3.9,
RT_93782,R_93782,4.4,4.5,
RT_93784,R_93784,3.7,4.0,
RT_93785,R_93785,4.3,4.0,
RT_93786,R_93786,3.7,3.7,
RT_93788,R_93788,4.0,4.9,
RT_93789,R_93789,4.9,4.3,
RT_93790,R_93790,3.5,3.9,
RT_93791,R_93791,4.2,3.7,
RT_93793,R_93793,4.8,4.0,
RT_93794,R_93794,3.9,3.8,
RT_93795,R_93795,4.5,4.0,
RT_93797,R_93797,3.8,3.7,
RT_93798,R_93798,3.9,4.9,
RT_93799,R_93799,3.6,3.9,
RT_93801,R_93801,4.9,4.6,
RT_93802,R_93802,4.5,4.3,
RT_93803,R_93803,3.9,4.7,
RT_93804,R_93804,4.4,4.6,
RT_93805,R_93805,4.6,3.7,
RT_93806,R_93806,4.0,4.3,
RT_93807,R_93807,3.6,4.8,
RT_93808,R_93808,4.4,4.6,
RT_93809,R_93809,4.5,4.3,
RT_93811,R_93811,4.3,4.3,
RT_93814,R_93814,4.9,5.0,
RT_93815,R_93815,4.2,4.1,
RT_93820,R_93820,3.7,4.7,
RT_93821,R_93821,4.5,3.9,
RT_93823,R_93823,4.7,4.0,
RT_93824,R_93824,3.8,4.1,
RT_93825,R_93825,3.6,4.0,
RT_93827,R_93827,5.0,4.2,
RT_93828,R_93828,3.5,5.0,
RT_93829,R_93829,4.0,3.7,
RT_93830,R_93830,4.7,4.4,
RT_93831,R_93831,3.8,3.6,
RT_93832,R_93832,4.1,3.9,
RT_93835,R_93835,4.1,3.9,
RT_93836,R_93836,3.8,3.8,
RT_93837,R_93837,3.7,4.0,
RT_93839,R_93839,4.2,4.7,
RT_93840,R_93840,4.4,4.1,
RT_93841,R_93841,4.3,3.9,
RT_93842,R_93842,3.8,4.9,
RT_93843,R_93843,3.7,3.5,
RT_93844,R_93844,4.5,4.1,
RT_93845,R_93845,4.8,4.0,
RT_93846,R_93846,4.8,3.8,
RT_93849,R_93849,4.2,4.2,
RT_93851,R_93851,4.6,4.2,
RT_93852,R_93852,3.5,4.7,
RT_93853,R_93853,3.6,4.1,
RT_93854,R_93854,4.9,4.4,
RT_93855,R_93855,4.7,3.7,
RT_93856,R_93856,4.5,4.4,
RT_93857,R_93857,4.2,4.5,
RT_93858,R_93858,4.9,5.0,
RT_93859,R_93859,4.1,5.0,
RT_93860,R_93860,4.0,4.3,
RT_93861,R_93861,4.8,4.1,
RT_93862,R_93862,4.6,4.1,
RT_93863,R_93863,3.8,4.9,
RT_93865,R_93865,3.8,4.2,
RT_93868,R_93868,4.6,4.0,
RT_93869,R_93869,3.8,4.1,
RT_93870,R_93870,5.0,4.4,
RT_93871,R_93871,4.0,4.5,
RT_93874,R_93874,3.5,3.8,
RT_93875,R_93875,4.2,4.8,
RT_93876,R_93876,5.0,3.8,
RT_93878,R_93878,3.8,4.4,
RT_93879,R_93879,5.0,3.7,
RT_93880,R_93880,5.0,4.9,
RT_93881,R_93881,4.1,4.9,
RT_93882,R_93882,3.9,3.9,
RT_93883,R_93883,3.5,4.3,
RT_93884,R_93884,4.4,4.2,
RT_93885,R_93885,4.3,4.1,
RT_93886,R_93886,4.9,4.9,
RT_93888,R_93888,3.8,3.5,
RT_93889,R_93889,5.0,4.2,
RT_93891,R_93891,4.9,4.3,
RT_93893,R_93893,4.7,4.0,
RT_93894,R_93894,4.2,4.8,
RT_93895,R_93895,4.4,3.9,
RT_93896,R_93896,3.6,4.3,
RT_93899,R_93899,4.1,3.7,
RT_93900,R_93900,4.1,3.9,
RT_93902,R_93902,4.8,4.1,
RT_93903,R_93903,4.5,4.4,
RT_93904,R_93904,3.8,4.2,
RT_93907,R_93907,4.9,3.5,
RT_93908,R_93908,3.5,3.9,
RT_93909,R_93909,4.6,3.6,
RT_93910,R_93910,4.1,4.3,
RT_93911,R_93911,4.0,4.3,
RT_93913,R_93913,3.8,3.5,
RT_93914,R_93914,4.7,4.6,
RT_93915,R_93915,4.3,4.2,
RT_93916,R_93916,3.9,4.2,
RT_93917,R_93917,4.2,4.8,
RT_93918,R_93918,3.6,5.0,
RT_93920,R_93920,4.8,4.9,
RT_93921,R_93921,4.0,3.9,
RT_93922,R_93922,3.5,4.9,
RT_93924,R_93924,4.0,4.1,
RT_93925,R_93925,4.0,4.5,
RT_93928,R_93928,3.5,4.7,
RT_93929,R_93929,4.7,4.9,
RT_93932,R_93932,4.3,4.3,
RT_93933,R_93933,4.9,4.1,
RT_93936,R_93936,4.0,4.7,
RT_93937,R_93937,4.3,4.6,
RT_93938,R_93938,4.4,3.5,
RT_93941,R_93941,3.9,4.1,
RT_93942,R_93942,3.6,3.6,
RT_93943,R_93943,3.7,4.5,
RT_93946,R_93946,3.9,4.9,
RT_93949,R_93949,3.9,4.5,
RT_93951,R_93951,3.9,4.5,
RT_93953,R_93953,4.9,3.6,
RT_93954,R_93954,4.8,4.4,
RT_93955,R_93955,4.8,3.9,
RT_93956,R_93956,3.9,4.4,
RT_93957,R_93957,4.0,4.5,
RT_93959,R_93959,3.7,4.6,
RT_93960,R_93960,3.7,3.7,
RT_93961,R_93961,3.7,4.7,
RT_93962,R_93962,3.7,4.6,
RT_93963,R_93963,4.0,5.0,
RT_93965,R_93965,4.4,4.1,
RT_93967,R_93967,3.5,4.4,
RT_93970,R_93970,4.3,4.2,
RT_93972,R_93972,3.8,4.7,
RT_93973,R_93973,3.7,4.9,
RT_93974,R_93974,4.4,3.9,
RT_93975,R_93975,4.9,4.1,
RT_93977,R_93977,4.4,4.5,
RT_93978,R_93978,4.7,3.6,
RT_93979,R_93979,4.4,4.2,
RT_93980,R_93980,4.8,3.9,
RT_93982,R_93982,4.1,4.0,
RT_93983,R_93983,3.8,4.5,
RT_93986,R_93986,4.7,3.6,
RT_93987,R_93987,4.6,4.5,
RT_93988,R_93988,3.8,4.3,
RT_93989,R_93989,4.3,3.6,
RT_93990,R_93990,3.9,4.8,
RT_93991,R_93991,4.8,3.6,
RT_93993,R_93993,3.7,3.9,
RT_93994,R_93994,4.5,4.8,
RT_93995,R_93995,4.7,4.6,
RT_93996,R_93996,3.9,4.9,
RT_93997,R_93997,4.9,4.2,
RT_93998,R_93998,4.5,4.9,
RT_93999,R_93999,3.7,4.9,
RT_94000,R_94000,3.9,4.9,
RT_94002,R_94002,4.0,4.0,
RT_94003,R_94003,4.9,4.3,
RT_94004,R_94004,4.1,4.5,
RT_94005,R_94005,4.3,3.8,
RT_94007,R_94007,3.5,5.0,
RT_94011,R_94011,4.5,4.4,
RT_94012,R_94012,4.3,3.7,
RT_94014,R_94014,4.2,4.2,
RT_94017,R_94017,4.6,4.9,
RT_94018,R_94018,3.9,3.6,
RT_94020,R_94020,4.9,4.4,
RT_94024,R_94024,4.9,4.8,
RT_94026,R_94026,4.0,4.5,
RT_94028,R_94028,3.6,4.2,
RT_94030,R_94030,3.6,4.7,
RT_94031,R_94031,3.5,4.9,
RT_94032,R_94032,3.8,4.5,
RT_94033,R_94033,4.8,4.9,
RT_94034,R_94034,4.0,4.6,
RT_94035,R_94035,4.3,4.5,
RT_94036,R_94036,4.8,3.9,
RT_94037,R_94037,3.6,3.8,
RT_94038,R_94038,4.6,3.5,
RT_94039,R_94039,4.0,4.6,
RT_94040,R_94040,4.0,4.7,
RT_94041,R_94041,4.0,3.7,
RT_94042,R_94042,3.9,4.9,
RT_94043,R_94043,4.3,4.0,
RT_94044,R_94044,3.8,4.4,
RT_94045,R_94045,4.0,4.1,
RT_94046,R_94046,4.9,3.6,
RT_94047,R_94047,3.9,3.6,
RT_94048,R_94048,3.8,5.0,
RT_94049,R_94049,4.8,4.6,
RT_94050,R_94050,4.1,4.1,
RT_94051,R_94051,4.0,4.0,
RT_94052,R_94052,4.2,5.0,
RT_94053,R_94053,4.5,4.9,
RT_94054,R_94054,4.9,4.3,
RT_94055,R_94055,4.9,4.8,
RT_94056,R_94056,5.0,4.8,
RT_94057,R_94057,4.9,5.0,
RT_94059,R_94059,3.9,4.9,
RT_94061,R_94061,4.3,4.2,
RT_94062,R_94062,4.6,4.4,
RT_94063,R_94063,4.8,4.5,
RT_94064,R_94064,4.6,4.0,
RT_94065,R_94065,3.6,4.5,
RT_94066,R_94066,4.2,4.9,
RT_94067,R_94067,4.0,4.5,
RT_94068,R_94068,3.5,4.8,
RT_94069,R_94069,3.7,4.9,
RT_94071,R_94071,3.6,3.7,
RT_94072,R_94072,4.5,4.0,
RT_94073,R_94073,4.5,4.5,
RT_94074,R_94074,4.2,3.6,
RT_94075,R_94075,4.7,3.9,
RT_94078,R_94078,3.9,3.9,
RT_94080,R_94080,4.5,3.7,
RT_94083,R_94083,3.9,4.2,
RT_94084,R_94084,4.9,3.8,
RT_94085,R_94085,4.1,4.0,
RT_94089,R_94089,4.6,4.0,
RT_94090,R_94090,4.2,3.7,
RT_94091,R_94091,4.5,3.6,
RT_94092,R_94092,4.9,3.6,
RT_94095,R_94095,3.9,4.2,
RT_94096,R_94096,5.0,4.8,
RT_94097,R_94097,4.8,4.9,
RT_94098,R_94098,4.3,4.0,
RT_94099,R_94099,3.9,4.1,
RT_94101,R_94101,4.7,3.6,
RT_94102,R_94102,4.4,4.2,
RT_94103,R_94103,4.4,4.4,
RT_94105,R_94105,3.9,3.5,
RT_94107,R_94107,4.3,4.2,
RT_94108,R_94108,4.1,4.3,
RT_94109,R_94109,4.0,4.1,
RT_94110,R_94110,4.2,4.1,
RT_94112,R_94112,4.8,4.5,
RT_94114,R_94114,4.2,4.2,
RT_94117,R_94117,4.0,4.8,
RT_94119,R_94119,4.4,4.7,
RT_94120,R_94120,3.8,3.8,
RT_94121,R_94121,4.3,4.3,
RT_94123,R_94123,4.4,4.5,
RT_94126,R_94126,4.2,3.7,
RT_94127,R_94127,4.4,3.6,
RT_94130,R_94130,4.2,4.6,
RT_94132,R_94132,4.5,4.9,
RT_94134,R_94134,4.4,3.8,
RT_94135,R_94135,4.6,4.3,
RT_94137,R_94137,3.9,4.8,
RT_94139,R_94139,4.2,3.7,
RT_94141,R_94141,4.8,4.9,
RT_94142,R_94142,3.9,4.5,
RT_94143,R_94143,4.2,4.2,
RT_94145,R_94145,4.0,4.2,
RT_94146,R_94146,3.8,3.6,
RT_94147,R_94147,4.7,3.7,
RT_94148,R_94148,4.7,3.9,
RT_94149,R_94149,4.8,4.1,
RT_94151,R_94151,4.7,3.7,
RT_94152,R_94152,3.9,4.6,
RT_94153,R_94153,4.1,4.5,
RT_94156,R_94156,3.6,4.8,
RT_94157,R_94157,4.6,3.5,
RT_94158,R_94158,4.7,3.6,
RT_94159,R_94159,4.1,4.0,
RT_94160,R_94160,4.3,3.6,
RT_94163,R_94163,4.3,5.0,
RT_94164,R_94164,4.0,3.9,
RT_94165,R_94165,3.7,3.7,
RT_94166,R_94166,3.8,3.8,
RT_94168,R_94168,4.6,4.2,
RT_94169,R_94169,3.9,4.4,
RT_94172,R_94172,4.0,4.1,
RT_94173,R_94173,4.8,3.7,
RT_94174,R_94174,3.9,4.0,
RT_94175,R_94175,4.1,3.5,
RT_94178,R_94178,4.4,4.0,
RT_94179,R_94179,4.6,4.1,
RT_94180,R_94180,3.8,4.1,
RT_94182,R_94182,4.0,4.7,
RT_94183,R_94183,3.6,4.2,
RT_94184,R_94184,4.9,4.7,
RT_94185,R_94185,4.0,3.6,
RT_94187,R_94187,3.8,3.5,
RT_94188,R_94188,4.8,4.3,
RT_94189,R_94189,3.8,3.7,
RT_94190,R_94190,4.8,4.2,
RT_94191,R_94191,4.9,3.9,
RT_94192,R_94192,4.0,4.5,
RT_94193,R_94193,3.7,3.9,
RT_94194,R_94194,4.1,4.2,
RT_94195,R_94195,4.8,3.6,
RT_94196,R_94196,4.1,3.7,
RT_94197,R_94197,4.8,4.8,
RT_94198,R_94198,3.6,3.6,
RT_94199,R_94199,3.6,3.6,
RT_94201,R_94201,4.8,4.7,
RT_94202,R_94202,4.4,4.8,
RT_94204,R_94204,3.7,4.7,
RT_94205,R_94205,4.6,4.7,
